node,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
C07C6/00,0.001037344398340249,0.0,0.00285229280225664,3.752941255382241e-05,6,0.2293339895979058
F28B9/08,0.002074688796680498,0.0,0.004441856060517411,7.412834638916295e-05,12,0.28353619348951564
C09J,0.00034578146611341634,0.0,1.5825732986859524e-05,6.318403309053157e-05,2,0.19472174295577782
F27B17/00,0.002074688796680498,0.0,0.004441856060517411,8.109009890130575e-05,12,0.28353619348951564
G21F9/04,0.0013831258644536654,0.0,0.004294754183945069,7.020993002220429e-05,8,0.2818770608657093
G01D5/48,0.0006915629322268327,0.0,0.0007944185017142919,5.638074263920939e-05,4,0.23867560756389955
C07C51/567,0.00017289073305670817,0.0,2.8277515370653354e-08,7.182466319749152e-05,1,0.14796069000166134
C08F8/08,0.00034578146611341634,0.0,0.0033867088541553263,3.59007159105065e-05,2,0.292389459715551
C08G10/02,0.00034578146611341634,0.0,4.3547880790477495e-05,4.9175559971097435e-05,2,0.2083423855429698
C10C1/00,0.00034578146611341634,0.0,4.3547880790477495e-05,4.9175559971097435e-05,2,0.2083423855429698
G01T7/02,0.0013831258644536654,0.0,0.004294754183945069,5.053093891645639e-05,8,0.2818770608657093
C10G55/00,0.0022475795297372063,6.856283996753997e-07,0.0032676653985879867,5.9215872938593746e-05,12,0.26723214395723327
C09K13/00,0.0008644536652835409,0.0,0.004645365637651819,4.289621633000486e-05,5,0.29384720527692254
G01F1/704,0.0008644536652835409,0.0,0.004645365637651819,4.289621633000486e-05,5,0.29384720527692254
C08K7/14,0.0008644536652835409,0.0,0.0006177536458082502,4.80816995294779e-05,5,0.24584360598519248
C08L81/02,0.0029391424619640387,3.6318632854544844e-05,0.001154162149069687,9.419685077026232e-05,13,0.24903320588389183
C08K3/26,0.0008644536652835409,0.0,0.0006177536458082502,4.80816995294779e-05,5,0.24584360598519248
G06F17/21,0.00034578146611341634,0.0,0.001556242721021273,4.9759812129419686e-05,2,0.2551074958125192
G06F17/24,0.00034578146611341634,0.0,0.001556242721021273,4.9759812129419686e-05,2,0.2551074958125192
F28D7/00,0.0,0.0,2.8693712372170918e-130,2.6374785704866168e-05,0,0.0
A01G24/10,0.0013831258644536654,0.0002501615004172998,0.00022528361247719703,0.0001529600862210466,4,0.23784840729080622
A01G24/20,0.001037344398340249,0.0006435493549677849,0.00020715709421858944,0.00017612589735482243,4,0.23774682055648502
B09B5/00,0.00190179806362379,0.0006793022647087594,0.0005015446620112139,0.000262109092088802,4,0.2463634621473446
F17D1/02,0.005013831258644537,0.0011677442628495406,0.009671338415705576,0.00033489125302847895,12,0.30447313739918874
F17D3/01,0.005878284923928077,0.0018031618054198822,0.012567214211379674,0.0005578874184767899,11,0.3154587874042096
E21B47/047,0.0013831258644536654,9.233385494483661e-06,0.008441241081731738,6.422346885399243e-05,7,0.2897346019759558
G09B23/40,0.00034578146611341634,0.0,6.051965035800206e-06,0.0001092441206024095,2,0.19384774039491764
G09B25/00,0.0005186721991701245,0.0006434895622190189,0.0003958835356664157,0.00012430468639117978,2,0.24482241131633933
G09B19/10,0.00034578146611341634,0.0,6.0519650358002066e-06,0.0001092441206024095,2,0.19384774039491764
B01D29/64,0.0027662517289073307,0.00017354698168653592,0.010329209407037307,8.772854016430278e-05,12,0.3047138861849189
E21B31/107,0.00034578146611341634,0.0,0.0001261574432574378,4.062518631369923e-05,2,0.22861189206745697
C07D215/10,0.0012102351313969572,0.0,0.001432816804539728,6.160757909366497e-05,7,0.2521669604251398
A01N43/42,0.0012102351313969572,0.0,0.001432816804539728,6.160757909366497e-05,7,0.2521669604251398
A01N43/50,0.0012102351313969572,0.0,0.001432816804539728,6.160757909366497e-05,7,0.2521669604251398
A01N25/30,0.0012102351313969572,0.0,0.001432816804539728,6.160757909366497e-05,7,0.2521669604251398
F04B49/22,0.0006915629322268327,0.0,0.0005517058317828302,4.8846559219725255e-05,4,0.23943989880830913
B01F7/18,0.0022475795297372063,8.519739960552593e-05,0.0024441241174953353,0.00010565900800363664,9,0.2681619207133204
B01D29/56,0.0025933609958506227,0.0007212119744846751,0.005602704872111782,0.00015668403489088465,10,0.3004558595877565
